file,class_name,source_origin,source_topic,loc,is_interactive_program,src_compiled,src_compile_errors,src_warnings,runtime_attempted,runtime_errors,exception_types,test_exists,test_compiled,test_compile_errors,tests_passed,tests_failed,tests_total,test_status,total_defects,defect_density,density_grade,is_defective,defect_types
BestTimeBuySellStockII.java,BestTimeBuySellStockII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
BestTimeBuySellStockIII.java,BestTimeBuySellStockIII,unknown,,14,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeBuySellStockWithCooldown.java,BestTimeBuySellStockWithCooldown,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeToBuyAndSellStockIV.java,BestTimeToBuyAndSellStockIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeToBuyAndSellStockV.java,BestTimeToBuyAndSellStockV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeToBuyAndSellStockVI.java,BestTimeToBuyAndSellStockVI,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeToBuyAndSellStockWithCooldown.java,BestTimeToBuyAndSellStockWithCooldown,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
BestTimeToBuyAndSellStockWithCooldownII.java,BestTimeToBuyAndSellStockWithCooldownII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BestTimeToBuyAndSellStockWithCooldownIII.java,BestTimeToBuyAndSellStockWithCooldownIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryConverterTool.java,BinaryConverterTool,unknown,,11,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,90.91,High,1,test_failure
BinaryDigitCounter.java,BinaryDigitCounter,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryExponentCalculator.java,BinaryExponentCalculator,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryGapFinder.java,BinaryGapFinder,unknown,,20,False,True,0,0,False,0,,True,True,0,4,1,5,tests_executed,1,50.0,High,1,test_failure
BinaryMatrixSearcher.java,BinaryMatrixSearcher,unknown,,19,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
BinaryOnesCounter.java,BinaryOnesCounter,unknown,,10,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
BinarySearch.java,BinarySearch,unknown,,23,False,True,0,0,False,0,,True,True,0,10,0,10,tests_executed,0,0.0,Clean,0,none
BinarySearchTreeValidator.java,BinarySearchTreeValidator,unknown,,16,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryStringConverter.java,BinaryStringConverter,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
BinaryToDecimal.java,BinaryToDecimal,unknown,,12,False,True,0,0,False,0,,True,True,0,2,3,5,tests_executed,3,250.0,High,1,test_failure
BinaryTreeCameras.java,BinaryTreeCameras,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeCamerasII.java,BinaryTreeCamerasII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeHeight.java,BinaryTreeHeight,unknown,,11,False,True,0,0,False,0,,True,True,0,4,0,4,tests_executed,0,0.0,Clean,0,none
BinaryTreeInorderTraversal.java,BinaryTreeInorderTraversal,unknown,,14,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeLevelOrder.java,BinaryTreeLevelOrder,unknown,,24,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeLevelOrderTraversalII.java,BinaryTreeLevelOrderTraversalII,unknown,,24,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeLevelOrderTraversalIII.java,BinaryTreeLevelOrderTraversalIII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeLevelTraverser.java,BinaryTreeLevelTraverser,unknown,,34,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeMaximumPathSum.java,BinaryTreeMaximumPathSum,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeMaximumPathSumII.java,BinaryTreeMaximumPathSumII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreePostorderTraversal.java,BinaryTreePostorderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreePreorderTraversal.java,BinaryTreePreorderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreePruning.java,BinaryTreePruning,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreePruningII.java,BinaryTreePruningII,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeRightSideView.java,BinaryTreeRightSideView,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeRightSideViewII.java,BinaryTreeRightSideViewII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeTilt.java,BinaryTreeTilt,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeTiltII.java,BinaryTreeTiltII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BinaryTreeZigzagLevelOrderTraversal.java,BinaryTreeZigzagLevelOrderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BracketSequenceValidator.java,BracketSequenceValidator,unknown,,10,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,100.0,High,1,test_failure
BrokenArrayAccess.java,BrokenArrayAccess,unknown,,5,False,True,0,0,False,0,,True,True,0,1,2,3,tests_executed,2,400.0,High,1,test_failure
BrokenArrayRotator.java,BrokenArrayRotator,unknown,,5,False,False,1,0,False,0,,True,False,2,0,0,0,test_compile_failed,3,600.0,High,1,"source_compile,test_compile"
BrokenConstructorExample.java,BrokenConstructorExample,unknown,,7,False,False,1,0,False,0,,True,False,6,0,0,0,test_compile_failed,7,1000.0,High,1,"source_compile,test_compile"
BrokenLoopCounter.java,BrokenLoopCounter,unknown,,9,False,False,1,0,False,0,,True,False,6,0,0,0,test_compile_failed,7,777.78,High,1,"source_compile,test_compile"
BrokenLoopPrinter.java,BrokenLoopPrinter,unknown,,7,False,False,2,0,False,0,,True,False,2,0,0,0,test_compile_failed,4,571.43,High,1,"source_compile,test_compile"
BrokenLoopProcessor.java,BrokenLoopProcessor,unknown,,9,False,True,0,0,False,0,,True,True,0,0,3,3,tests_executed,3,333.33,High,1,test_failure
BrokenMaximumFinder.java,BrokenMaximumFinder,unknown,,11,False,True,0,0,False,0,,True,True,0,0,3,3,tests_executed,3,272.73,High,1,test_failure
BrokenMultiplier.java,BrokenMultiplier,unknown,,5,False,False,1,0,False,0,,True,False,2,0,0,0,test_compile_failed,3,600.0,High,1,"source_compile,test_compile"
BrokenPalindromeChecker.java,BrokenPalindromeChecker,unknown,,15,False,True,0,0,False,0,,True,True,0,0,2,2,tests_executed,2,133.33,High,1,test_failure
BrokenPrimeCounter.java,BrokenPrimeCounter,unknown,,13,False,True,0,0,False,0,,True,True,0,1,2,3,tests_executed,2,153.85,High,1,test_failure
BrokenReturnMethod.java,BrokenReturnMethod,unknown,,5,False,False,1,0,False,0,,True,False,6,0,0,0,test_compile_failed,7,1400.0,High,1,"source_compile,test_compile"
BrokenSwitchCase.java,BrokenSwitchCase,unknown,,10,False,False,1,0,False,0,,True,False,2,0,0,0,test_compile_failed,3,300.0,High,1,"source_compile,test_compile"
BubbleSorter.java,BubbleSorter,unknown,,15,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
BulbSwitcher.java,BulbSwitcher,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
BulbSwitcherII.java,BulbSwitcherII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
BurstBalloons.java,BurstBalloons,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BurstBalloonsVI.java,BurstBalloonsVI,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CanIWin.java,CanIWin,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CanIWinII.java,CanIWinII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CandyCrush.java,CandyCrush,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CandyCrushII.java,CandyCrushII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CandyDistributor.java,CandyDistributor,unknown,,20,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
CandyDistributorII.java,CandyDistributorII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CandyDistributorIII.java,CandyDistributorIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CandyDistributorIV.java,CandyDistributorIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CapitalLetterChecker.java,CapitalLetterChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CelsiusConverter.java,CelsiusConverter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ChampagneTower.java,ChampagneTower,unknown,,16,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ChampagneTowerII.java,ChampagneTowerII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ChampagneTowerIII.java,ChampagneTowerIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CharFrequency.java,CharFrequency,unknown,,10,False,True,0,0,False,0,,True,True,0,1,5,6,tests_executed,5,500.0,High,1,test_failure
CharacterAsciiFinder.java,CharacterAsciiFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CharacterCaseSwapper.java,CharacterCaseSwapper,unknown,,12,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,83.33,High,1,test_failure
CharacterCounter.java,CharacterCounter,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CharacterDuplicateRemover.java,CharacterDuplicateRemover,unknown,,16,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
CharacterFrequencyCounter.java,CharacterFrequencyCounter,unknown,,14,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,71.43,High,1,test_failure
CharacterFrequencyMap.java,CharacterFrequencyMap,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CharacterPositionFinder.java,CharacterPositionFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CharacterRemover.java,CharacterRemover,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CharacterRepeater.java,CharacterRepeater,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CharacterSwapper.java,CharacterSwapper,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CheapestFlightsWithinKStops.java,CheapestFlightsWithinKStops,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsII.java,CheapestFlightsWithinKStopsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsIII.java,CheapestFlightsWithinKStopsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsIV.java,CheapestFlightsWithinKStopsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsV.java,CheapestFlightsWithinKStopsV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsVI.java,CheapestFlightsWithinKStopsVI,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CheapestFlightsWithinKStopsVII.java,CheapestFlightsWithinKStopsVII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CherryPickup.java,CherryPickup,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CherryPickupII.java,CherryPickupII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CherryPickupIII.java,CherryPickupIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CircularQueueManager.java,CircularQueueManager,unknown,,30,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
CircularStringShift.java,CircularStringShift,unknown,,17,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
ClimbingStairs.java,ClimbingStairs,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsII.java,ClimbingStairsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsIII.java,ClimbingStairsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsIV.java,ClimbingStairsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsSolver.java,ClimbingStairsSolver,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ClimbingStairsV.java,ClimbingStairsV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsWithCostV.java,ClimbingStairsWithCostV,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CloneNaryTree.java,CloneNaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CoinChange.java,CoinChange,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CoinChangeII.java,CoinChangeII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CoinChangeMinCoins.java,CoinChangeMinCoins,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CoinCombinationSolver.java,CoinCombinationSolver,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CombinationSum.java,CombinationSum,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumII.java,CombinationSumII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CombinationSumIII.java,CombinationSumIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CombinationSumIV.java,CombinationSumIV,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumIVII.java,CombinationSumIVII,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumIX.java,CombinationSumIX,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumV.java,CombinationSumV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumVI.java,CombinationSumVI,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumVII.java,CombinationSumVII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CombinationSumVIII.java,CombinationSumVIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CommaRemover.java,CommaRemover,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConcatenatedWords.java,ConcatenatedWords,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConcatenatedWordsII.java,ConcatenatedWordsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConcatenatedWordsIII.java,ConcatenatedWordsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConcatenatedWordsIV.java,ConcatenatedWordsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConsecutiveCharacterCompressor.java,ConsecutiveCharacterCompressor,unknown,,24,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
ConsecutiveDifferenceCalculator.java,ConsecutiveDifferenceCalculator,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConsecutiveNumberCounter.java,ConsecutiveNumberCounter,unknown,,13,False,True,0,0,False,0,,True,True,0,0,2,2,tests_executed,2,153.85,High,1,test_failure
ConsonantCounter.java,ConsonantCounter,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
ConstructBSTPreorder.java,ConstructBSTPreorder,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConstructBinaryTreeFromPreorderInorder.java,ConstructBinaryTreeFromPreorderInorder,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ConstructorTypoClass.java,ConstructorTypoClass,unknown,,7,False,False,1,0,False,0,,True,False,2,0,0,0,test_compile_failed,3,428.57,High,1,"source_compile,test_compile"
ContainerWithMostWater.java,ContainerWithMostWater,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ContainerWithMostWaterII.java,ContainerWithMostWaterII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ContainerWithMostWaterIII.java,ContainerWithMostWaterIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ContainerWithMostWaterIV.java,ContainerWithMostWaterIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
ContainerWithMostWaterV.java,ContainerWithMostWaterV,unknown,,16,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ContainsDuplicateChecker.java,ContainsDuplicateChecker,unknown,,12,False,True,0,0,False,0,,True,True,0,5,0,5,tests_executed,0,0.0,Clean,0,none
ConvertBSTToGreaterTree.java,ConvertBSTToGreaterTree,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
ConvertBSTToGreaterTreeII.java,ConvertBSTToGreaterTreeII,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
ConvertSortedArrayToBST.java,ConvertSortedArrayToBST,unknown,,17,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CopyListWithRandomPointer.java,CopyListWithRandomPointer,unknown,,10,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,100.0,High,1,test_failure
CountAndSay.java,CountAndSay,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CountAndSayII.java,CountAndSayII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CountCompleteTreeNodes.java,CountCompleteTreeNodes,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
CountCompleteTreeNodesII.java,CountCompleteTreeNodesII,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
CountDifferentPalindromicSubsequences.java,CountDifferentPalindromicSubsequences,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CountDifferentPalindromicSubsequencesII.java,CountDifferentPalindromicSubsequencesII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CountGoodNodesInBinaryTree.java,CountGoodNodesInBinaryTree,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CountOccurrences.java,CountOccurrences,unknown,,10,False,True,0,0,False,0,,True,True,0,3,3,6,tests_executed,3,300.0,High,1,test_failure
CountSquareSubmatrices.java,CountSquareSubmatrices,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CountVowelSubstrings.java,CountVowelSubstrings,unknown,,13,False,True,0,0,False,0,,True,True,0,5,0,5,tests_executed,0,0.0,Clean,0,none
CountVowelsConsonants.java,CountVowelsConsonants,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CourseSchedule.java,CourseSchedule,unknown,,21,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CourseScheduleII.java,CourseScheduleII,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CourseScheduleIII.java,CourseScheduleIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CourseScheduleIIIV.java,CourseScheduleIIIV,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CourseScheduleIV.java,CourseScheduleIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CriticalConnectionsInNetwork.java,CriticalConnectionsInNetwork,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CubeCalculator.java,CubeCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CubeNumberGenerator.java,CubeNumberGenerator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CubeRootEstimator.java,CubeRootEstimator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CubeVolumeCalculator.java,CubeVolumeCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
CurrencyMultiplier.java,CurrencyMultiplier,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DailyTemperaturePredictor.java,DailyTemperaturePredictor,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DailyTemperatures.java,DailyTemperatures,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DailyTemperaturesII.java,DailyTemperaturesII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DailyTemperaturesIII.java,DailyTemperaturesIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DailyTemperaturesIV.java,DailyTemperaturesIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DataStreamAsDisjointIntervals.java,DataStreamAsDisjointIntervals,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DataStreamAsDisjointIntervalsII.java,DataStreamAsDisjointIntervalsII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DecimalFormatter.java,DecimalFormatter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DecimalMultiplier.java,DecimalMultiplier,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DecimalRounder.java,DecimalRounder,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DecimalToBinaryConverter.java,DecimalToBinaryConverter,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DecimalToOctalConverter.java,DecimalToOctalConverter,unknown,,11,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,90.91,High,1,test_failure
DecodeWays.java,DecodeWays,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DeepestLeavesSum.java,DeepestLeavesSum,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DeepestLeavesSumII.java,DeepestLeavesSumII,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
DeleteAndEarn.java,DeleteAndEarn,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DeleteNodeBST.java,DeleteNodeBST,unknown,,20,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DeleteNodeInBST.java,DeleteNodeInBST,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
